VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-10-01 00:13:56,2024-10-01 00:23:51,1.0,1.89,1.0,N,142,229,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-10-01 00:40:54,2024-10-01 00:46:34,1.0,1.64,1.0,N,114,164,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-10-01 00:36:57,2024-10-01 00:41:09,1.0,1.34,1.0,N,229,140,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-10-01 00:15:55,2024-10-01 00:48:17,1.0,12.45,1.0,N,132,188,1,52.0,1.0,0.5,5.0,0.0,1.0,61.25,0.0,1.75
2,2024-10-01 00:06:33,2024-10-01 00:20:23,1.0,9.9,1.0,N,138,141,1,37.3,6.0,0.5,10.85,6.94,1.0,66.84,2.5,1.75
2,2024-10-01 00:05:52,2024-10-01 00:22:30,1.0,3.81,1.0,N,163,41,1,19.8,1.0,0.5,3.0,0.0,1.0,27.8,2.5,0.0
2,2024-10-01 00:18:11,2024-10-01 00:30:55,1.0,2.06,1.0,N,158,170,1,13.5,1.0,0.5,1.85,0.0,1.0,20.35,2.5,0.0
2,2024-10-01 00:04:48,2024-10-01 00:22:49,1.0,7.6,1.0,N,79,257,1,31.7,1.0,0.5,6.0,0.0,1.0,42.7,2.5,0.0
2,2024-10-01 00:23:22,2024-10-01 00:26:46,1.0,0.94,1.0,N,48,163,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-10-01 00:34:05,2024-10-01 00:37:14,1.0,0.74,1.0,N,164,186,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-10-01 00:47:24,2024-10-01 00:51:38,4.0,0.69,1.0,N,79,79,1,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-10-01 00:02:11,2024-10-01 00:21:36,1.0,3.45,1.0,N,142,211,1,20.5,1.0,0.5,2.0,0.0,1.0,27.5,2.5,0.0
1,2024-10-01 00:12:53,2024-10-01 00:17:14,1.0,0.8,1.0,N,161,170,1,5.8,3.5,0.5,2.7,0.0,1.0,13.5,2.5,0.0
2,2024-10-01 00:21:14,2024-10-01 00:40:26,1.0,4.69,1.0,N,234,238,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,2024-10-01 00:53:24,2024-10-01 00:59:13,1.0,1.14,1.0,N,48,163,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-10-01 00:10:51,2024-10-01 00:22:30,1.0,2.92,1.0,N,141,48,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
1,2024-10-01 00:18:56,2024-10-01 00:25:25,1.0,0.8,1.0,N,230,164,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0
1,2024-10-01 00:32:07,2024-10-01 00:51:08,1.0,2.3,1.0,N,186,140,1,15.6,3.5,0.5,2.0,0.0,1.0,22.6,2.5,0.0
2,2024-10-01 00:30:39,2024-10-01 00:48:39,1.0,3.58,1.0,N,142,141,1,20.5,1.0,0.5,7.65,0.0,1.0,33.15,2.5,0.0
2,2024-10-01 00:03:04,2024-10-01 00:03:11,1.0,0.0,5.0,N,100,100,2,250.0,0.0,0.0,0.0,0.0,1.0,251.0,0.0,0.0
2,2024-10-01 00:29:20,2024-10-01 00:38:04,2.0,1.76,1.0,N,164,161,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-10-01 00:00:43,2024-10-01 00:33:57,2.0,23.19,1.0,N,132,181,1,84.9,1.0,0.5,14.0,0.0,1.0,103.15,0.0,1.75
2,2024-10-01 00:44:35,2024-10-01 01:05:48,1.0,4.67,1.0,N,48,7,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0
2,2024-10-01 00:38:33,2024-10-01 00:59:17,2.0,8.3,1.0,N,138,24,1,35.9,6.0,0.5,10.07,6.94,1.0,62.16,0.0,1.75
1,2024-10-01 00:30:58,2024-10-01 00:52:25,1.0,7.8,1.0,N,132,77,2,31.7,2.75,0.5,0.0,0.0,1.0,35.95,0.0,1.75
1,2024-10-01 00:21:45,2024-10-01 00:35:02,1.0,4.9,1.0,N,137,112,1,20.5,3.5,0.5,6.5,6.94,1.0,38.94,2.5,0.0
1,2024-10-01 00:59:39,2024-10-01 01:06:38,1.0,0.0,5.0,N,148,148,3,15.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0
1,2024-10-01 00:45:08,2024-10-01 00:56:13,1.0,1.7,1.0,N,68,137,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:05:23,2024-10-01 00:17:48,1.0,3.29,1.0,N,48,236,1,16.3,1.0,0.5,5.33,0.0,1.0,26.63,2.5,0.0
2,2024-10-01 00:23:19,2024-10-01 00:32:43,1.0,1.75,1.0,N,236,163,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
1,2024-10-01 00:32:00,2024-10-01 00:44:20,2.0,2.2,1.0,N,107,230,1,14.2,3.5,0.5,0.0,0.0,1.0,19.2,2.5,0.0
2,2024-10-01 00:15:25,2024-10-01 00:16:43,4.0,0.5,1.0,N,161,170,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0
2,2024-10-01 00:13:22,2024-10-01 00:29:10,1.0,2.62,1.0,N,48,224,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0
2,2024-10-01 00:47:10,2024-10-01 00:58:38,1.0,4.19,1.0,N,79,263,1,17.7,1.0,0.5,3.63,0.0,1.0,26.33,2.5,0.0
2,2024-10-01 00:06:18,2024-10-01 00:14:01,1.0,1.62,1.0,N,239,163,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:35:13,2024-10-01 00:48:52,1.0,1.98,1.0,N,142,141,1,14.9,1.0,0.5,3.0,0.0,1.0,22.9,2.5,0.0
2,2024-10-01 00:54:30,2024-10-01 01:06:02,1.0,1.95,1.0,N,140,142,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-10-01 00:27:43,2024-10-01 00:34:21,1.0,1.87,1.0,N,161,236,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:36:22,2024-10-01 00:55:42,1.0,4.26,1.0,N,236,249,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,2024-10-01 00:16:22,2024-10-01 00:44:41,2.0,18.2,2.0,N,132,68,1,70.0,0.0,0.5,10.0,6.94,1.0,92.69,2.5,1.75
2,2024-10-01 00:11:24,2024-10-01 00:19:01,1.0,2.0,1.0,N,48,238,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-10-01 00:07:58,2024-10-01 00:35:50,1.0,20.7,1.0,N,132,52,1,75.8,1.0,0.5,5.0,0.0,1.0,85.05,0.0,1.75
2,2024-10-01 00:21:09,2024-10-01 00:38:10,1.0,3.0,1.0,N,79,186,2,19.8,1.0,0.5,0.0,0.0,1.0,24.8,2.5,0.0
2,2024-10-01 00:51:30,2024-10-01 00:55:06,1.0,1.01,1.0,N,141,236,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-10-01 00:23:27,2024-10-01 00:41:07,1.0,4.96,1.0,N,113,17,2,23.3,1.0,0.5,0.0,0.0,1.0,28.3,2.5,0.0
2,2024-10-01 00:31:39,2024-10-01 00:40:47,1.0,5.29,1.0,N,132,180,4,-21.2,-1.0,-0.5,0.0,0.0,-1.0,-25.45,0.0,-1.75
2,2024-10-01 00:31:39,2024-10-01 00:40:47,1.0,5.29,1.0,N,132,124,4,21.2,1.0,0.5,0.0,0.0,1.0,25.45,0.0,1.75
1,2024-10-01 00:15:48,2024-10-01 00:30:28,1.0,3.7,1.0,N,162,151,1,17.0,3.5,0.5,3.0,0.0,1.0,25.0,2.5,0.0
1,2024-10-01 00:39:12,2024-10-01 00:39:27,0.0,0.0,3.0,N,68,68,3,23.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0
1,2024-10-01 00:39:50,2024-10-01 00:51:54,0.0,3.1,1.0,N,68,12,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0
2,2024-10-01 00:06:43,2024-10-01 00:12:32,1.0,2.05,1.0,N,141,170,1,10.0,1.0,0.5,2.0,0.0,1.0,17.0,2.5,0.0
2,2024-10-01 00:30:36,2024-10-01 00:40:45,1.0,2.25,1.0,N,90,137,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:06:32,2024-10-01 00:16:22,1.0,2.68,1.0,N,138,70,2,14.2,6.0,0.5,0.0,0.0,1.0,23.45,0.0,1.75
2,2024-10-01 00:42:32,2024-10-01 00:49:23,1.0,0.97,1.0,N,141,163,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-10-01 00:52:04,2024-10-01 00:56:35,1.0,0.9,1.0,N,163,162,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:59:56,2024-10-01 01:05:53,1.0,2.09,1.0,N,161,236,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-10-01 00:07:01,2024-10-01 00:26:11,1.0,3.18,1.0,N,68,238,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0
2,2024-10-01 00:45:29,2024-10-01 01:04:12,1.0,4.3,1.0,N,142,202,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0
2,2024-10-01 00:00:08,2024-10-01 00:09:28,1.0,2.12,1.0,N,142,263,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0
1,2024-10-01 00:01:38,2024-10-01 00:10:21,1.0,1.7,1.0,Y,236,142,1,11.4,3.5,0.5,4.9,0.0,1.0,21.3,2.5,0.0
1,2024-10-01 00:28:39,2024-10-01 00:47:50,1.0,4.5,1.0,N,68,262,1,23.3,3.5,0.5,1.5,0.0,1.0,29.8,2.5,0.0
1,2024-10-01 00:12:59,2024-10-01 00:20:36,1.0,1.3,1.0,N,144,232,1,7.9,3.5,0.5,2.6,0.0,1.0,15.5,2.5,0.0
2,2024-10-01 00:03:10,2024-10-01 00:30:27,1.0,17.59,1.0,N,132,49,1,66.0,1.0,0.5,17.12,0.0,1.0,87.37,0.0,1.75
2,2024-10-01 00:53:55,2024-10-01 00:58:28,1.0,0.8,1.0,N,144,231,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-10-01 00:04:32,2024-10-01 00:11:42,1.0,1.63,1.0,N,48,234,1,10.0,1.0,0.5,2.0,0.0,1.0,17.0,2.5,0.0
2,2024-10-01 00:06:19,2024-10-01 00:18:29,1.0,3.74,1.0,N,79,145,1,17.0,1.0,0.5,7.24,6.94,1.0,36.18,2.5,0.0
2,2024-10-01 00:34:12,2024-10-01 00:37:59,1.0,1.26,1.0,N,141,236,1,7.2,1.0,0.5,11.0,0.0,1.0,23.2,2.5,0.0
2,2024-10-01 00:14:32,2024-10-01 00:21:55,4.0,1.41,1.0,N,234,230,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-10-01 00:32:06,2024-10-01 00:41:18,1.0,2.53,1.0,N,48,238,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:27:55,2024-10-01 00:32:22,1.0,0.74,1.0,N,161,142,1,6.5,1.0,0.5,0.75,0.0,1.0,12.25,2.5,0.0
2,2024-10-01 00:14:51,2024-10-01 00:23:45,1.0,1.56,1.0,N,144,107,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-10-01 00:47:55,2024-10-01 00:56:28,1.0,1.84,1.0,N,113,164,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2024-10-01 00:09:43,2024-10-01 00:18:54,1.0,1.7,1.0,N,48,143,1,11.4,3.5,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-10-01 00:08:05,2024-10-01 00:13:21,1.0,0.72,1.0,N,48,246,4,-7.2,-1.0,-0.5,3.05,0.0,-1.0,-9.15,-2.5,0.0
2,2024-10-01 00:08:05,2024-10-01 00:13:21,1.0,0.72,1.0,N,48,246,4,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-10-01 00:55:47,2024-10-01 01:17:47,1.0,5.7,1.0,N,141,244,1,26.8,1.0,0.5,7.95,0.0,1.0,39.75,2.5,0.0
2,2024-10-01 00:01:50,2024-10-01 00:12:11,1.0,2.25,1.0,N,158,148,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0
2,2024-10-01 00:30:11,2024-10-01 00:43:49,1.0,2.96,1.0,N,158,232,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,2024-10-01 00:57:38,2024-10-01 01:07:24,1.0,3.45,1.0,N,79,145,1,15.6,1.0,0.5,5.51,6.94,1.0,33.05,2.5,0.0
1,2024-10-01 00:35:30,2024-10-01 00:59:39,1.0,9.8,1.0,N,211,223,2,38.7,3.5,0.5,0.0,0.0,1.0,43.7,2.5,0.0
2,2024-10-01 00:23:22,2024-10-01 00:26:06,1.0,1.01,1.0,N,141,263,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-10-01 00:52:16,2024-10-01 00:54:20,1.0,0.47,1.0,N,79,79,1,4.4,1.0,0.5,2.82,0.0,1.0,12.22,2.5,0.0
2,2024-10-01 00:40:07,2024-10-01 00:47:23,1.0,1.19,1.0,N,246,100,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-10-01 00:07:21,2024-10-01 00:12:13,1.0,0.79,1.0,N,68,68,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0
1,2024-10-01 00:40:52,2024-10-01 01:00:26,1.0,3.8,1.0,N,163,231,1,19.1,3.5,0.5,4.8,0.0,1.0,28.9,2.5,0.0
2,2024-10-01 00:13:16,2024-10-01 00:14:23,1.0,0.0,1.0,N,114,114,2,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0
2,2024-10-01 00:16:18,2024-10-01 00:28:18,1.0,2.79,1.0,N,114,162,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-10-01 00:03:50,2024-10-01 00:05:35,1.0,0.61,1.0,N,161,234,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,2024-10-01 00:21:41,2024-10-01 00:42:18,2.0,3.84,1.0,N,249,230,2,21.9,1.0,0.5,0.0,0.0,1.0,26.9,2.5,0.0
2,2024-10-01 00:01:03,2024-10-01 00:19:44,1.0,5.06,1.0,N,48,88,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0
2,2024-10-01 00:21:31,2024-10-01 00:27:15,1.0,3.36,1.0,N,88,4,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
1,2024-10-01 00:17:54,2024-10-01 00:28:23,1.0,2.0,1.0,N,161,140,1,10.7,3.5,0.5,4.7,0.0,1.0,20.4,2.5,0.0
2,2024-09-30 23:58:06,2024-10-01 00:02:07,5.0,0.59,1.0,N,186,68,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-10-01 00:16:36,2024-10-01 00:20:13,1.0,1.03,1.0,N,68,246,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-10-01 00:35:44,2024-10-01 00:55:58,1.0,5.59,1.0,N,79,238,1,25.4,1.0,0.5,4.56,0.0,1.0,34.96,2.5,0.0
2,2024-10-01 00:17:01,2024-10-01 00:27:58,1.0,2.53,1.0,N,114,48,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-10-01 00:16:16,2024-10-01 00:34:36,1.0,4.06,1.0,N,48,232,1,21.9,1.0,0.5,6.72,0.0,1.0,33.62,2.5,0.0
2,2024-10-01 00:46:28,2024-10-01 01:05:14,1.0,7.04,1.0,N,144,75,2,31.7,1.0,0.5,0.0,0.0,1.0,36.7,2.5,0.0
2,2024-10-01 00:31:12,2024-10-01 00:53:20,1.0,8.97,1.0,N,181,262,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0
2,2024-10-01 00:20:24,2024-10-01 00:31:36,1.0,2.67,1.0,N,164,239,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-10-01 00:13:00,2024-10-01 00:16:28,1.0,0.73,1.0,N,211,158,1,5.8,1.0,0.5,3.24,0.0,1.0,14.04,2.5,0.0
2,2024-10-01 00:31:22,2024-10-01 00:54:06,1.0,8.19,1.0,N,230,40,1,34.5,1.0,0.5,7.9,0.0,1.0,47.4,2.5,0.0
1,2024-10-01 00:11:32,2024-10-01 12:51:52,1.0,13.4,99.0,N,261,183,1,49.5,0.0,0.5,0.0,0.0,0.0,50.0,0.0,0.0
1,2024-10-01 00:12:06,2024-10-01 01:04:06,1.0,13.1,99.0,N,261,18,1,49.5,0.0,0.5,0.0,0.0,0.0,50.0,0.0,0.0
2,2024-10-01 00:38:23,2024-10-01 00:43:06,1.0,1.29,1.0,N,68,50,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-10-01 00:05:42,2024-10-01 00:22:26,1.0,3.76,1.0,N,237,179,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0
2,2024-10-01 00:35:57,2024-10-01 00:53:17,4.0,13.0,5.0,N,132,138,1,65.0,5.0,0.0,14.2,0.0,1.0,86.95,0.0,1.75
2,2024-10-01 00:45:47,2024-10-01 00:52:52,1.0,1.61,1.0,N,230,142,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-10-01 00:46:22,2024-10-01 01:19:52,1.0,21.42,2.0,N,132,249,1,70.0,0.0,0.5,18.5,0.0,1.0,94.25,2.5,1.75
2,2024-10-01 00:27:29,2024-10-01 00:32:01,1.0,1.2,1.0,N,114,186,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:42:22,2024-10-01 00:50:25,3.0,1.59,1.0,N,164,48,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,2024-10-01 00:59:59,2024-10-01 01:11:12,1.0,2.66,1.0,N,163,68,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-10-01 00:04:26,2024-10-01 00:28:21,1.0,4.68,1.0,N,113,37,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0
2,2024-10-01 00:53:23,2024-10-01 01:12:26,1.0,5.2,1.0,N,79,239,1,24.0,1.0,0.5,4.0,0.0,1.0,33.0,2.5,0.0
2,2024-10-01 00:00:02,2024-10-01 00:09:00,1.0,1.35,1.0,N,261,144,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:10:01,2024-10-01 00:15:06,1.0,0.73,1.0,N,144,148,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-10-01 00:31:08,2024-10-01 00:44:33,3.0,2.64,1.0,N,229,236,1,15.6,1.0,0.5,3.09,0.0,1.0,23.69,2.5,0.0
2,2024-10-01 00:05:23,2024-10-01 00:18:29,2.0,1.89,1.0,N,68,164,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:37:43,2024-10-01 00:59:14,1.0,6.32,1.0,N,230,42,1,30.3,1.0,0.5,7.06,0.0,1.0,42.36,2.5,0.0
2,2024-10-01 00:58:57,2024-10-01 01:08:26,1.0,2.19,1.0,N,239,41,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-10-01 00:20:02,2024-10-01 00:27:40,1.0,1.9,1.0,N,114,161,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-10-01 00:48:07,2024-10-01 01:07:54,1.0,4.2,1.0,N,170,261,1,21.9,1.0,0.5,8.07,0.0,1.0,34.97,2.5,0.0
2,2024-10-01 00:27:25,2024-10-01 00:41:39,1.0,3.46,1.0,N,161,231,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
2,2024-10-01 00:57:43,2024-10-01 01:00:25,1.0,0.81,1.0,N,170,186,1,5.8,1.0,0.5,3.0,0.0,1.0,13.8,2.5,0.0
2,2024-10-01 00:11:22,2024-10-01 00:43:59,1.0,17.97,1.0,N,132,25,2,67.4,1.0,0.5,0.0,0.0,1.0,71.65,0.0,1.75
2,2024-10-01 00:02:27,2024-10-01 00:22:52,2.0,8.86,1.0,N,231,141,1,36.6,1.0,0.5,3.0,0.0,1.0,44.6,2.5,0.0
2,2024-10-01 00:31:42,2024-10-01 00:41:35,1.0,1.55,1.0,N,234,79,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
1,2024-10-01 00:25:22,2024-10-01 00:54:05,1.0,10.6,1.0,N,237,95,3,46.4,3.5,0.5,0.0,0.0,1.0,51.4,2.5,0.0
2,2024-10-01 00:02:53,2024-10-01 00:09:53,1.0,1.09,1.0,N,230,143,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0
2,2024-10-01 00:23:44,2024-10-01 00:41:26,1.0,5.67,1.0,N,137,80,1,26.8,1.0,0.5,7.95,0.0,1.0,39.75,2.5,0.0
1,2024-10-01 00:28:19,2024-10-01 01:03:40,1.0,6.9,99.0,N,68,225,1,28.5,0.0,0.5,0.0,0.0,0.0,29.0,0.0,0.0
2,2024-10-01 00:35:32,2024-10-01 00:54:38,2.0,4.9,1.0,N,113,166,2,24.0,1.0,0.5,0.0,0.0,1.0,29.0,2.5,0.0
2,2024-10-01 00:06:20,2024-10-01 00:18:10,1.0,1.99,1.0,N,68,229,1,12.8,1.0,0.5,7.0,0.0,1.0,24.8,2.5,0.0
1,2024-10-01 00:07:00,2024-10-01 00:31:59,1.0,13.8,1.0,N,132,36,1,53.4,1.0,0.5,8.0,0.0,1.0,63.9,0.0,0.0
2,2024-10-01 00:11:44,2024-10-01 00:19:37,1.0,1.48,1.0,N,48,239,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:05:09,2024-10-01 00:17:50,1.0,2.42,1.0,N,142,140,1,14.9,1.0,0.5,3.0,0.0,1.0,22.9,2.5,0.0
2,2024-10-01 00:25:18,2024-10-01 00:36:42,1.0,3.04,1.0,N,141,164,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,2024-10-01 00:51:26,2024-10-01 01:05:56,1.0,3.37,1.0,N,48,249,1,17.0,1.0,0.5,25.0,0.0,1.0,47.0,2.5,0.0
2,2024-10-01 00:14:44,2024-10-01 00:25:24,1.0,2.43,1.0,N,186,239,1,13.5,1.0,0.5,1.5,0.0,1.0,20.0,2.5,0.0
1,2024-10-01 00:18:23,2024-10-01 00:45:36,1.0,16.7,2.0,N,132,161,1,70.0,4.25,0.5,24.8,6.94,1.0,107.49,2.5,1.75
2,2024-10-01 00:00:02,2024-10-01 00:07:49,1.0,2.14,1.0,N,142,238,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0
2,2024-10-01 00:21:05,2024-10-01 00:27:04,1.0,1.83,1.0,N,231,234,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-10-01 00:40:39,2024-10-01 00:58:36,1.0,4.41,1.0,N,230,75,4,-23.3,-1.0,-0.5,0.0,0.0,-1.0,-28.3,-2.5,0.0
2,2024-10-01 00:40:39,2024-10-01 00:58:36,1.0,4.41,1.0,N,230,75,4,23.3,1.0,0.5,0.0,0.0,1.0,28.3,2.5,0.0
2,2024-10-01 00:39:05,2024-10-01 00:49:08,2.0,1.86,1.0,N,48,142,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-10-01 00:12:52,2024-10-01 00:21:12,1.0,2.02,1.0,N,162,113,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-10-01 00:27:56,2024-10-01 00:34:11,1.0,1.47,1.0,N,114,186,1,9.3,1.0,0.5,3.0,0.0,1.0,17.3,2.5,0.0
2,2024-10-01 00:11:23,2024-10-01 01:27:52,1.0,34.87,4.0,N,229,265,2,250.8,1.0,0.0,0.0,13.38,1.0,266.18,0.0,0.0
2,2024-10-01 00:31:07,2024-10-01 00:39:38,1.0,1.28,1.0,N,237,48,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
1,2024-10-01 00:54:19,2024-10-01 01:06:05,2.0,2.1,1.0,N,158,164,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 18:07:41,2024-10-01 18:18:04,1.0,1.7,1.0,N,236,43,1,12.1,2.5,0.5,0.0,0.0,1.0,18.6,2.5,0.0
1,2024-10-01 00:25:05,2024-10-01 00:31:21,1.0,1.2,1.0,N,48,143,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
1,2024-10-01 00:38:32,2024-10-01 00:52:45,1.0,3.3,1.0,N,238,170,1,17.7,3.5,0.5,4.5,0.0,1.0,27.2,2.5,0.0
2,2024-10-01 00:55:52,2024-10-01 01:06:09,1.0,2.65,1.0,N,186,237,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-10-01 00:24:09,2024-10-01 00:45:33,1.0,13.03,1.0,N,138,68,1,50.6,6.0,0.5,13.51,6.94,1.0,82.8,2.5,1.75
1,2024-10-01 00:15:02,2024-10-01 00:39:34,1.0,3.3,1.0,N,114,100,1,22.6,3.5,0.5,5.5,0.0,1.0,33.1,2.5,0.0
1,2024-10-01 00:01:03,2024-10-01 00:20:39,1.0,4.4,1.0,N,249,142,1,23.3,3.5,0.5,8.45,0.0,1.0,36.75,2.5,0.0
2,2024-10-01 00:00:13,2024-10-01 00:16:19,1.0,6.7,1.0,N,97,170,1,29.6,1.0,0.5,5.0,0.0,1.0,39.6,2.5,0.0
2,2024-10-01 00:04:31,2024-10-01 00:15:10,1.0,1.56,1.0,N,186,233,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-10-01 00:05:00,2024-10-01 00:34:31,1.0,10.01,1.0,N,132,61,1,44.3,1.0,0.5,9.36,0.0,1.0,57.91,0.0,1.75
1,2024-10-01 00:29:59,2024-10-01 00:39:55,1.0,1.7,1.0,N,249,137,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0
2,2024-10-01 00:21:05,2024-10-01 01:00:01,1.0,17.02,1.0,N,138,265,4,-71.6,-6.0,-0.5,0.0,-6.94,-1.0,-87.79,0.0,-1.75
2,2024-10-01 00:21:05,2024-10-01 01:00:01,1.0,17.02,1.0,N,138,265,4,71.6,6.0,0.5,0.0,6.94,1.0,87.79,0.0,1.75
2,2024-10-01 00:33:12,2024-10-01 00:41:05,1.0,2.35,1.0,N,162,90,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
